LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,False,83.33333333333334,5.725688676814475,200,348.79888603900145,1.7439944301950072,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,68,105.91897389299993,1.557631969014705,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949517666041754,103,164.4299259729978,1.596407048281532,trial_13
100,0.1,1.0,6,random,static,False,83.33333333333334,5.723287062295837,200,322.5718628900013,1.6128593144500065,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.356001422534829,200,325.5489244149994,1.6277446220749971,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,68,111.18772703600007,1.635113632882354,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949274034715977,188,253.47309683500134,1.3482611533776667,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,86,130.43165422400125,1.5166471421395493,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,69,103.93156430900126,1.5062545552029167,trial_13
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333332,200,287.32714251200196,1.4366357125600098,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.345956877714932,200,360.17911563800044,1.8008955781900022,trial_91
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333334,200,293.322912869,1.466614564345,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.9499999999999975,64,97.91592317399773,1.5299362995937145,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,69,105.45794887699958,1.5283760706811533,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949998353842545,128,183.97219706299802,1.437282789554672,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,69,105.28356401700148,1.5258487538695866,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.882864225422613,83,118.15444278699943,1.4235475034578244,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.9499999999999975,64,99.70350712399886,1.5578672988124822,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,68,103.78163225699973,1.5262004743676432,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,101,141.52343255600135,1.401222104514865,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,90,122.00455154199881,1.3556061282444312,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.925767950149726,150,208.42324075399847,1.3894882716933232,trial_13
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370815447510723,200,285.920280458,1.4296014022899999,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333334,200,399.0557747369985,1.9952788736849925,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.94251141997459,44,56.16507689100035,1.276479020250008,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,68,103.94703977200334,1.5286329378235786,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.850357370853103,50,77.4986950679995,1.54997390135999,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,49,78.611131878999,1.6043088138571224,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,56,96.10377204600081,1.7161387865357287,trial_14
100,0.1,1.0,6,same,static,True,100.0,6.925767950149726,150,212.32313033000173,1.415487535533345,trial_13
