LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,random_same,static,True,100.0,1.1833883064584625,191,557.8235828200004,2.9205423184293213,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1426232143448325,70,191.3740484529999,2.7339149778999983,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.18111320055503,142,509.78907712600085,3.5900639234225413,False,False,trial_46
200,0.1,1.0,6,same,static,False,91.66666666666666,1.0860678117867508,400,1144.8080754530001,2.8620201886325005,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1513273495075274,122,453.8268393770004,3.7198921260409867,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1415333140196402,81,190.32109493999997,2.349643147407407,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.1113033864555542,208,329.3630499410001,1.5834762016394235,False,False,trial_60
200,0.1,1.0,6,zero,static,False,64.20390755314497,0.7369563382466265,145,469.2999145679996,3.2365511349517213,False,True,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.1700067645114056,104,296.99069461,2.8556797558653844,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.166441008777398,194,757.9909272129998,3.907169727902061,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1563794291133738,238,923.51928331,3.8803331231512606,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1778879541906333,112,338.0657508630002,3.0184442041339303,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1872702480981832,232,752.1742449500007,3.242130366163796,False,False,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.1449438830881797,104,306.90524333400026,2.951011955134618,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1886029468572104,243,802.8846403389998,3.3040520178559665,False,False,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.1665973462829469,125,333.83511194100083,2.670680895528007,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1656930941441523,274,679.0333342960002,2.4782238477956215,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.149576625656638,79,211.04773875699993,2.6714903640126573,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1679645560092902,251,673.3779542989996,2.6827806944183252,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.16433064753963,223,608.4432964960006,2.728445275766819,False,False,trial_60
200,0.1,1.0,6,zero,static,False,70.94320327165765,0.7230902272241205,13,46.43933472400022,3.572256517230786,False,True,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1656930941441523,274,664.4423879130009,2.424972218660587,False,False,trial_60
200,0.1,1.0,6,zero,static,True,100.0,1.1485912722492704,166,555.0288767589991,3.343547450355416,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1887109049190405,60,191.68208164399948,3.194701360733325,False,False,trial_46
200,0.1,1.0,6,zero,static,False,64.64384453056027,0.7268578183464225,307,954.7819651409991,3.1100389744006485,False,True,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.0936519807961862,70,194.02940101199965,2.771848585885709,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.16187518782819,124,331.1632916789995,2.6706717070887054,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1887109049190405,60,197.32404697499987,3.288734116249998,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1693737632087853,55,176.5024850310001,3.2091360914727294,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1282606450119383,55,168.65699365299952,3.0664907936909005,False,False,trial_46
200,0.1,1.0,6,zero,static,False,91.13006995986109,1.0051738877173617,85,317.7250893979999,3.7379422282117636,False,True,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1524584023286495,62,208.8857442460012,3.3691249071935676,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.186443124691564,319,1061.4344022490004,3.3273805713134808,False,False,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.172222021479734,62,183.3415280070003,2.957121419467747,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1826493942409009,230,809.5183706480002,3.5196450897739138,False,False,trial_60
200,0.1,1.0,6,zero,static,False,64.64384453056027,0.7268578183464225,307,1043.9734570050005,3.4005650065309463,False,True,trial_45
200,0.1,1.0,6,zero,static,True,100.0,1.1671535256684098,64,208.23432630699972,3.2536613485468706,False,False,trial_46
200,0.1,1.0,6,zero,static,True,100.0,1.1651364105699906,167,567.5794649100008,3.398679430598807,False,False,trial_51
200,0.1,1.0,6,zero,static,True,100.0,1.1640134266025808,63,197.3194104009999,3.132054133349205,False,False,trial_46
