LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,True,100.0,6.95,103,193.53952760099992,1.8790245398155332,trial_77
100,0.1,1.0,6,random,static,True,100.0,6.841034631186349,85,136.314918927,1.6037049285529412,trial_67
100,0.1,1.0,6,random,static,True,100.0,6.9329822670315675,108,198.2144310650001,1.8353188061574084,trial_76
100,0.1,1.0,6,random,static,False,91.66666666666666,6.365740065141762,200,261.62220351999997,1.3081110176,trial_23
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666665,200,428.199237938,2.14099618969,trial_43
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,74,170.40527369100005,2.302773968797298,trial_97
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,54,112.34956792699995,2.0805475542037026,trial_68
100,0.1,1.0,6,random,static,False,58.33333333333333,4.054166666666666,200,476.643895899,2.3832194794949997,trial_6
100,0.1,1.0,6,random,static,True,100.0,6.941248226128554,75,138.417201654,1.8455626887199998,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9499999997453665,63,144.89838833800002,2.2999744180634925,trial_64
100,0.1,1.0,6,random,static,True,100.0,6.95,69,145.518459312,2.1089631784347826,trial_83
100,0.1,1.0,6,random,static,True,100.0,6.947825543570209,39,87.26884292800003,2.237662639179488,trial_37
100,0.1,1.0,6,random,static,True,100.0,6.945469324041129,74,136.2098576589999,1.8406737521486474,trial_80
100,0.1,1.0,6,random,static,False,91.66666666666666,6.207314387900232,200,545.187301711,2.7259365085550002,trial_60
100,0.1,1.0,6,random,static,True,100.0,6.757071202996672,69,167.27159041900006,2.42422594810145,trial_27
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,94,201.687583238,2.145612587638298,trial_84
100,0.1,1.0,6,random,static,False,91.66666666666666,6.336851842734095,200,554.3078125090001,2.7715390625450005,trial_81
100,0.1,1.0,6,random,static,False,75.0,4.957792705174119,200,554.7741791359999,2.7738708956799996,trial_86
100,0.1,1.0,6,random,static,True,100.0,6.95,100,187.55423929000006,1.8755423929000006,trial_8
100,0.1,1.0,6,random,static,True,100.0,6.934036042009627,89,224.02567228300006,2.517142385202248,trial_10
100,0.1,1.0,6,random,static,True,100.0,6.949868932346959,84,176.8962614950001,2.105907874940477,trial_36
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791656198617004,200,420.0760240809999,2.1003801204049997,trial_20
100,0.1,1.0,6,random,static,True,100.0,6.95,85,201.09403147700004,2.3658121350235297,trial_12
100,0.1,1.0,6,random,static,False,75.0,5.125417821044881,200,581.791000807,2.908955004035,trial_79
100,0.1,1.0,6,random,static,True,100.0,6.943714010016486,84,228.9665760029999,2.7257925714642846,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.95,72,149.19986927399998,2.072220406583333,trial_75
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370833333333334,200,428.9299837819999,2.1446499189099995,trial_44
100,0.1,1.0,6,random,static,False,75.0,5.212499915823631,200,638.033161059,3.190165805295,trial_35
100,0.1,1.0,6,random,static,False,58.33333333333333,4.053848154533325,200,638.862126257,3.194310631285,trial_56
100,0.1,1.0,6,random,static,True,100.0,6.95,99,188.00292856099998,1.8990194804141411,trial_31
100,0.1,1.0,6,random,static,False,75.0,5.21237493136683,200,650.460940224,3.25230470112,trial_4
